file,line,value,context,classification
code/mountain_flood/experiments/formal_q2_protocol.py,194,1.2,"parser.add_argument(""--schedule-seconds"",type=float,default=1.2)",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,8,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/formal_q2_protocol.py,101,100,"for trial_seed in range(seed*100,seed*100+20):",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,101,20,"for trial_seed in range(seed*100,seed*100+20):",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,126,1.1,"""makespan"":initial_metrics[""makespan""]*1.10}",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,131,2,"check=validate(model,{""routes"":refined},2)",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,151,2,"check=validate(model,{""routes"":refined},2)",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,101,100,"for trial_seed in range(seed*100,seed*100+20):",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,147,1.1,"""makespan"":initial_metrics[""makespan""]*1.10}",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,57,1e-08,"if not any(other is not item and all(x <= y+1e-8 for x,y in zip(vector(other),a))",historical_experiment
code/mountain_flood/experiments/formal_q2_protocol.py,58,1e-08,"and any(x < y-1e-8 for x,y in zip(vector(other),a))",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,8,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/formal_q3_protocol.py,60,1,"for index,family in enumerate(sorted({x[""transport_family""] for x in records}),1):",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,31,3,"data=json.loads(path.read_text(encoding=""utf8""));check=validate(model,data,3)",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,8,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/formal_q3_protocol.py,52,1e-08,"zero=[x for x in records if x[""weighted_tardiness""]<=1e-8]",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,19,1e-08,return all(a[k]<=b[k]+1e-8 for k in keys) and any(a[k]<b[k]-1e-8 for k in keys),historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,19,1e-08,return all(a[k]<=b[k]+1e-8 for k in keys) and any(a[k]<b[k]-1e-8 for k in keys),historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,54,1.05,"epsilon=[x for x in zero if x[""makespan""]<=fastest*1.05 and x[""energy""]<=least_energy*1.01]",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,54,1.01,"epsilon=[x for x in zero if x[""makespan""]<=fastest*1.05 and x[""energy""]<=least_energy*1.01]",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,71,0,"epsilon=dict(weighted_tardiness=0,makespan_factor_from_fastest=1.05,",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,71,1.05,"epsilon=dict(weighted_tardiness=0,makespan_factor_from_fastest=1.05,",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,72,1.01,"energy_factor_from_minimum=1.01)),",historical_experiment
code/mountain_flood/experiments/formal_q3_protocol.py,42,1,"relay_window_east_s=int(east_match.group(1)) if east_match else None,",historical_experiment
code/mountain_flood/experiments/probe_joint_fusion.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/probe_joint_fusion.py,9,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/probe_joint_fusion.py,26,2,if stuck is None or len(stuck['order'])<2:break,historical_experiment
code/mountain_flood/experiments/probe_joint_fusion.py,38,20,"solved=schedule_with_relays(m,routes,base['relays'],seconds=20,verbose=False,priority_arrival=True)",historical_experiment
code/mountain_flood/experiments/probe_joint_fusion.py,40,3,"check=validate(m,solved,3)",historical_experiment
code/mountain_flood/experiments/probe_joint_fusion.py,33,0.0,"part.update(id=stuck['id']+chr(97+k),start=0.,end=part['duration'])",historical_experiment
code/mountain_flood/experiments/probe_joint_fusion.py,33,97,"part.update(id=stuck['id']+chr(97+k),start=0.,end=part['duration'])",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/refine_joint_fusion.py,22,2,for round_no in range(2):,historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,9,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/refine_joint_fusion.py,32,2,"for _,rid,b in late[:2]:",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,28,1e-07,"if delay>1e-7:late.append((delay*m.boxes[b]['priority'],r['id'],b))",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,55,3,"check=validate(m,solved,3)",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,43,0.0,"direct.update(id=f'DX{round_no+1}{g}',start=0.,end=direct['duration'])",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,58,0,if best is None or metric(best[0])>=metric(current):break,historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,48,8,"try:solved=schedule_with_relays(m,routes,relays,seconds=8,priority_arrival=True)",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,43,1,"direct.update(id=f'DX{round_no+1}{g}',start=0.,end=direct['duration'])",historical_experiment
code/mountain_flood/experiments/refine_joint_fusion.py,57,0,"if check['pass_'] and (best is None or metric(solved)<metric(best[0])):best=(solved,b,g)",historical_experiment
code/mountain_flood/experiments/reschedule_methods.py,16,8,def run(seconds=8):,historical_experiment
code/mountain_flood/experiments/reschedule_methods.py,7,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/reschedule_methods.py,27,2,"check = validate(m, dict(routes=routes), 2)",historical_experiment
code/mountain_flood/experiments/reschedule_methods.py,7,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/reschedule_methods.py,36,2,"validation=validate(m, dict(routes=baseline['routes']), 2)))",historical_experiment
code/mountain_flood/experiments/reschedule_methods.py,37,0,feasible = [x for x in candidates if x['validation']['pass_'] and x['metrics']['hard_violations'] == 0],historical_experiment
code/mountain_flood/experiments/reschedule_methods.py,32,1,"print('RESCHEDULE', trial['method'], trial['seed'], candidates[-1]['metrics']['makespan'], flush=True)",historical_experiment
code/mountain_flood/experiments/trim_relays.py,9,0,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/trim_relays.py,38,3,"check=validate(m,data,3)",historical_experiment
code/mountain_flood/experiments/trim_relays.py,27,1e-06,"if abs(expected-r['energy'])>1e-6:raise AssertionError((r['id'],expected,r['energy']))",historical_experiment
code/mountain_flood/experiments/trim_relays.py,30,1,new['soc']=1-new['energy']/m.relay['E'],historical_experiment
code/mountain_flood/experiments/trim_relays.py,9,2,"sys.path.insert(0, str(_BootstrapPath(__file__).resolve().parents[2]))",path/bootstrap
code/mountain_flood/experiments/trim_relays.py,26,3600,expected=v['fly_energy']+(r['service_end']-r['ready']+m.relay['link_setup'])*power/3600,historical_experiment
code/mountain_flood/experiments/trim_relays.py,28,1.0,"new=dict(r);new['service_end']=min(r['service_end'],last+1.0);new['end']=new['service_end']+v['ret']",historical_experiment
code/mountain_flood/experiments/trim_relays.py,29,3600,new['energy']=v['fly_energy']+(new['service_end']-new['ready']+m.relay['link_setup'])*power/3600,historical_experiment
code/mountain_flood/figure/common.py,121,300,"def save_figure(fig, name, dpi=300, tight=True):",display/style
code/mountain_flood/figure/common.py,162,1.5,"def _audit_panel_alignment(fig, name, tolerance_pt=1.5):",display/style
code/mountain_flood/figure/common.py,98,9,"""font.size"": 9,",display/style
code/mountain_flood/figure/common.py,104,0.7,"""axes.linewidth"": 0.7,",display/style
code/mountain_flood/figure/common.py,107,42,"""pdf.fonttype"": 42,",display/style
code/mountain_flood/figure/common.py,152,1,"for index, name in enumerate(names, 1):",display/style
code/mountain_flood/figure/common.py,165,2,if len(panels) < 2:,display/style
code/mountain_flood/figure/common.py,168,72,scale = 72 / fig.dpi,display/style
code/mountain_flood/figure/common.py,195,1,if len(same_length_rows) > 1:,display/style
code/mountain_flood/figure/common.py,233,1,@lru_cache(maxsize=1),display/style
code/mountain_flood/figure/common.py,238,1,@lru_cache(maxsize=1),display/style
code/mountain_flood/figure/common.py,243,1,@lru_cache(maxsize=1),display/style
code/mountain_flood/figure/common.py,255,1,@lru_cache(maxsize=1),display/style
code/mountain_flood/figure/common.py,266,0,origin = model.nodes[0],display/style
code/mountain_flood/figure/common.py,271,1000,"return np.column_stack((distance * np.sin(angle), distance * np.cos(angle))) / 1000",display/style
code/mountain_flood/figure/common.py,308,0.7,"river_widths = {""河流"": 0.7, ""溪流"": 0.42, ""排水沟"": 0.25, ""渠道"": 0.25}",display/style
code/mountain_flood/figure/common.py,308,0.42,"river_widths = {""河流"": 0.7, ""溪流"": 0.42, ""排水沟"": 0.25, ""渠道"": 0.25}",display/style
code/mountain_flood/figure/common.py,308,0.25,"river_widths = {""河流"": 0.7, ""溪流"": 0.42, ""排水沟"": 0.25, ""渠道"": 0.25}",display/style
code/mountain_flood/figure/common.py,308,0.25,"river_widths = {""河流"": 0.7, ""溪流"": 0.42, ""排水沟"": 0.25, ""渠道"": 0.25}",display/style
code/mountain_flood/figure/common.py,373,0,"ax.scatter(0, 0, s=100, marker=""*"", color=""black"", zorder=7, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,373,0,"ax.scatter(0, 0, s=100, marker=""*"", color=""black"", zorder=7, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,186,2,if len(row) < 2:,display/style
code/mountain_flood/figure/common.py,190,2,if len(row) > 2:,display/style
code/mountain_flood/figure/common.py,201,0.0,"maximum = max(deviations, default=0.0)",display/style
code/mountain_flood/figure/common.py,277,0,longitude = [point[0] for point in coordinates],display/style
code/mountain_flood/figure/common.py,278,1,latitude = [point[1] for point in coordinates],display/style
code/mountain_flood/figure/common.py,355,109.16,"longitude = np.linspace(109.16, 109.30, 350)",display/style
code/mountain_flood/figure/common.py,355,109.3,"longitude = np.linspace(109.16, 109.30, 350)",display/style
code/mountain_flood/figure/common.py,355,350,"longitude = np.linspace(109.16, 109.30, 350)",display/style
code/mountain_flood/figure/common.py,356,22.999,"latitude = np.linspace(22.999, 23.09, 250)",display/style
code/mountain_flood/figure/common.py,356,23.09,"latitude = np.linspace(22.999, 23.09, 250)",display/style
code/mountain_flood/figure/common.py,356,250,"latitude = np.linspace(22.999, 23.09, 250)",display/style
code/mountain_flood/figure/common.py,359,0,origin = model.nodes[0],display/style
code/mountain_flood/figure/common.py,369,8,"ax.set_xlim(-8, 8)",display/style
code/mountain_flood/figure/common.py,370,10,"ax.set_ylim(-1, 10)",display/style
code/mountain_flood/figure/common.py,373,100,"ax.scatter(0, 0, s=100, marker=""*"", color=""black"", zorder=7, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,373,7,"ax.scatter(0, 0, s=100, marker=""*"", color=""black"", zorder=7, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,375,0.13,"ax.text(0.13, -0.4, ""O01"", fontsize=9, zorder=8)",display/style
code/mountain_flood/figure/common.py,377,1,"for index, (x, y) in enumerate(model.xy[1:], 1):",display/style
code/mountain_flood/figure/common.py,176,1,center_y = rectangle[1] + rectangle[3] / 2,display/style
code/mountain_flood/figure/common.py,176,2,center_y = rectangle[1] + rectangle[3] / 2,display/style
code/mountain_flood/figure/common.py,206,2,"json.dumps(report, ensure_ascii=False, indent=2), encoding=""utf-8"")",display/style
code/mountain_flood/figure/common.py,265,0,"longitude, latitude = values[:, 0], values[:, 1]",display/style
code/mountain_flood/figure/common.py,265,1,"longitude, latitude = values[:, 0], values[:, 1]",display/style
code/mountain_flood/figure/common.py,288,3,"if len(coordinates) < 3 or not _visible(coordinates, bounds):",display/style
code/mountain_flood/figure/common.py,299,2,"if len(coordinates) < 2 or not _visible(coordinates, bounds):",display/style
code/mountain_flood/figure/common.py,306,2,"alpha=0.7 if is_major else 0.38, zorder=2)",display/style
code/mountain_flood/figure/common.py,310,2,"if len(coordinates) < 2 or not _visible(coordinates, bounds):",display/style
code/mountain_flood/figure/common.py,314,0.68,"linewidth=river_widths.get(water_type, 0.35), alpha=0.68, zorder=3)",display/style
code/mountain_flood/figure/common.py,314,3,"linewidth=river_widths.get(water_type, 0.35), alpha=0.68, zorder=3)",display/style
code/mountain_flood/figure/common.py,323,8,"ax.scatter(xy[:, 0], xy[:, 1], s=8, color=""#555555"", alpha=0.65,",display/style
code/mountain_flood/figure/common.py,323,0.65,"ax.scatter(xy[:, 0], xy[:, 1], s=8, color=""#555555"", alpha=0.65,",display/style
code/mountain_flood/figure/common.py,324,4,"marker=""o"", zorder=4, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,327,28,"ax.scatter(xy[:, 0], xy[:, 1], s=28, color=""#7B3294"", alpha=0.9,",display/style
code/mountain_flood/figure/common.py,327,0.9,"ax.scatter(xy[:, 0], xy[:, 1], s=28, color=""#7B3294"", alpha=0.9,",display/style
code/mountain_flood/figure/common.py,328,5,"marker=""s"", zorder=5, label=""_nolegend_"")",display/style
code/mountain_flood/figure/common.py,350,0.9,"ax.imshow(model.dem, origin=""upper"", extent=extent, cmap=TERRAIN_CMAP, alpha=0.9,",display/style
code/mountain_flood/figure/common.py,351,0,"aspect=""equal"", zorder=0)",display/style
code/mountain_flood/figure/common.py,352,0,"ax.set_xlim(extent[0], extent[1])",display/style
code/mountain_flood/figure/common.py,352,1,"ax.set_xlim(extent[0], extent[1])",display/style
code/mountain_flood/figure/common.py,353,2,"ax.set_ylim(extent[2], extent[3])",display/style
code/mountain_flood/figure/common.py,353,3,"ax.set_ylim(extent[2], extent[3])",display/style
code/mountain_flood/figure/common.py,361,1000,"model.local(longitude[0], origin[""lat""])[0] / 1000,",display/style
code/mountain_flood/figure/common.py,362,1000,"model.local(longitude[-1], origin[""lat""])[0] / 1000,",display/style
code/mountain_flood/figure/common.py,363,1000,"model.local(origin[""lon""], latitude[0])[1] / 1000,",display/style
code/mountain_flood/figure/common.py,364,1000,"model.local(origin[""lon""], latitude[-1])[1] / 1000,",display/style
code/mountain_flood/figure/common.py,366,0,"geographic_bounds = (longitude[0], longitude[-1], latitude[0], latitude[-1])",display/style
code/mountain_flood/figure/common.py,366,0,"geographic_bounds = (longitude[0], longitude[-1], latitude[0], latitude[-1])",display/style
code/mountain_flood/figure/common.py,367,0.82,"ax.imshow(elevation, origin=""lower"", extent=extent, cmap=TERRAIN_CMAP, alpha=0.82,",display/style
code/mountain_flood/figure/common.py,368,0,"aspect=""equal"", zorder=0)",display/style
code/mountain_flood/figure/common.py,369,8,"ax.set_xlim(-8, 8)",display/style
code/mountain_flood/figure/common.py,370,1,"ax.set_ylim(-1, 10)",display/style
code/mountain_flood/figure/common.py,375,0.4,"ax.text(0.13, -0.4, ""O01"", fontsize=9, zorder=8)",display/style
code/mountain_flood/figure/common.py,375,9,"ax.text(0.13, -0.4, ""O01"", fontsize=9, zorder=8)",display/style
code/mountain_flood/figure/common.py,375,8,"ax.text(0.13, -0.4, ""O01"", fontsize=9, zorder=8)",display/style
code/mountain_flood/figure/common.py,389,0,"return [Line2D([0], [0], color=color, label=f""{drone_type}型航线"")",display/style
code/mountain_flood/figure/common.py,389,0,"return [Line2D([0], [0], color=color, label=f""{drone_type}型航线"")",display/style
code/mountain_flood/figure/common.py,176,3,center_y = rectangle[1] + rectangle[3] / 2,display/style
code/mountain_flood/figure/common.py,196,0,for column in range(len(rows[0])):,display/style
code/mountain_flood/figure/common.py,217,0,"with matches[0].open(encoding=""utf-8-sig"", newline="""") as stream:",display/style
code/mountain_flood/figure/common.py,279,0,return not (max(longitude) < bounds[0] or min(longitude) > bounds[1],display/style
code/mountain_flood/figure/common.py,279,1,return not (max(longitude) < bounds[0] or min(longitude) > bounds[1],display/style
code/mountain_flood/figure/common.py,280,2,or max(latitude) < bounds[2] or min(latitude) > bounds[3]),display/style
code/mountain_flood/figure/common.py,280,3,or max(latitude) < bounds[2] or min(latitude) > bounds[3]),display/style
code/mountain_flood/figure/common.py,293,0.15,"edgecolor=""#3182BD"", linewidth=0.15,",display/style
code/mountain_flood/figure/common.py,294,0.2,"alpha=0.2, zorder=1))",display/style
code/mountain_flood/figure/common.py,294,1,"alpha=0.2, zorder=1))",display/style
